Date,Open,High,Low,Close,Adj Close,Volume
2019-04-19,9880.000000,9880.000000,9880.000000,9880.000000,8344.762695,0
2019-04-22,9880.000000,9880.000000,9625.000000,9655.000000,8154.727539,11023500
2019-04-23,9700.000000,9870.000000,9700.000000,9850.000000,8319.425781,7307000
2019-04-24,9730.000000,9890.000000,9670.000000,9730.000000,8218.071289,14873000
2019-04-25,9665.000000,9680.000000,9220.000000,9280.000000,7837.996582,27116500
2019-04-26,9280.000000,9300.000000,9050.000000,9100.000000,7685.966797,25324000
2019-04-29,9100.000000,9120.000000,8755.000000,9000.000000,7601.504395,24365000
2019-04-30,9000.000000,9110.000000,8990.000000,9100.000000,7685.966797,19369500
2019-05-01,9100.000000,9100.000000,9100.000000,9100.000000,7685.966797,0
2019-05-02,9100.000000,9185.000000,8990.000000,9045.000000,7639.513184,12988500
2019-05-03,9045.000000,9045.000000,8800.000000,8930.000000,7542.382813,14367500
2019-05-06,8860.000000,9100.000000,8780.000000,9065.000000,7656.405762,7044500
2019-05-07,9070.000000,9105.000000,8900.000000,8900.000000,7517.045410,12761500
2019-05-08,8840.000000,8960.000000,8785.000000,8960.000000,7567.721191,14426500
2019-05-09,8825.000000,8880.000000,8600.000000,8610.000000,7272.106445,15345500
2019-05-10,8620.000000,8900.000000,8620.000000,8840.000000,7466.367188,16378000
2019-05-13,8840.000000,8860.000000,8720.000000,8720.000000,7365.015137,6865500
2019-05-14,8640.000000,8695.000000,8450.000000,8570.000000,7238.322754,12198500
2019-05-15,8590.000000,8680.000000,8400.000000,8400.000000,7094.738770,15858000
2019-05-16,8400.000000,8550.000000,8360.000000,8360.000000,7060.953613,18517500
2019-05-17,8500.000000,8500.000000,8305.000000,8320.000000,7027.168945,13720500
2019-05-20,8400.000000,8525.000000,8355.000000,8460.000000,7145.415039,12193000
2019-05-21,8455.000000,8570.000000,8455.000000,8475.000000,7158.084473,12633500
2019-05-22,8480.000000,8505.000000,8400.000000,8415.000000,7107.407227,5336000
2019-05-23,8400.000000,8640.000000,8400.000000,8620.000000,7280.553711,10304500
2019-05-24,8750.000000,8750.000000,8675.000000,8705.000000,7352.345215,6671000
2019-05-27,8705.000000,8780.000000,8640.000000,8640.000000,7297.445313,8987000
2019-05-28,8640.000000,8725.000000,8500.000000,8500.000000,7179.200195,67192000
2019-05-29,8550.000000,8750.000000,8550.000000,8700.000000,7348.121582,14890000
2019-05-30,8700.000000,8700.000000,8700.000000,8700.000000,7348.121582,0
2019-05-31,8540.000000,8900.000000,8540.000000,8900.000000,7653.398438,16063500
2019-06-03,8900.000000,8900.000000,8900.000000,8900.000000,7653.398438,0
2019-06-04,8900.000000,8900.000000,8900.000000,8900.000000,7653.398438,0
2019-06-05,8900.000000,8900.000000,8900.000000,8900.000000,7653.398438,0
2019-06-06,8900.000000,8900.000000,8900.000000,8900.000000,7653.398438,0
2019-06-07,8900.000000,8900.000000,8900.000000,8900.000000,7653.398438,0
2019-06-10,8880.000000,9000.000000,8790.000000,8930.000000,7679.194824,20845500
2019-06-11,8930.000000,8930.000000,8810.000000,8860.000000,7619.001465,8295500
2019-06-12,8860.000000,9000.000000,8820.000000,9000.000000,7739.390137,6516500
2019-06-13,8985.000000,8995.000000,8830.000000,8980.000000,7722.192383,8692000
2019-06-14,8940.000000,8980.000000,8865.000000,8960.000000,7704.995117,8558000
2019-06-17,8960.000000,9000.000000,8900.000000,8960.000000,7704.995117,8016500
2019-06-18,8955.000000,9120.000000,8950.000000,9120.000000,7842.582520,13299500
2019-06-19,9200.000000,9205.000000,9100.000000,9180.000000,7894.178223,11532500
2019-06-20,9165.000000,9225.000000,9085.000000,9220.000000,7928.576172,12524500
2019-06-21,9220.000000,9220.000000,8980.000000,9060.000000,7790.987305,28048000
2019-06-24,9060.000000,9090.000000,8930.000000,8935.000000,7683.495117,10221500
2019-06-25,9100.000000,9100.000000,9000.000000,9045.000000,7778.086914,7883500
2019-06-26,9000.000000,9030.000000,8915.000000,8965.000000,7709.292969,8068000
2019-06-27,9000.000000,9000.000000,8950.000000,8970.000000,7713.592773,12202500
2019-06-28,9000.000000,9015.000000,8990.000000,9000.000000,7739.390137,13158000
2019-07-01,9010.000000,9040.000000,8905.000000,9000.000000,7739.390137,10045000
2019-07-02,9000.000000,9020.000000,8970.000000,9015.000000,7752.289551,6470000
2019-07-03,9000.000000,9015.000000,8935.000000,8980.000000,7722.192383,8537500
2019-07-04,8980.000000,9000.000000,8980.000000,8995.000000,7735.091797,8033000
2019-07-05,8960.000000,9010.000000,8960.000000,8990.000000,7730.792480,7784500
2019-07-08,9020.000000,9020.000000,8960.000000,9000.000000,7739.390137,5654500
2019-07-09,9000.000000,9030.000000,8990.000000,9005.000000,7743.691895,8196000
2019-07-10,9025.000000,9025.000000,8985.000000,9000.000000,7739.390137,7777500
2019-07-11,9000.000000,9000.000000,8860.000000,8960.000000,7704.995117,11532000
2019-07-12,9000.000000,9000.000000,8905.000000,8955.000000,7700.694336,6548500
2019-07-15,8980.000000,8990.000000,8890.000000,8890.000000,7644.798828,8622000
2019-07-16,8935.000000,8935.000000,8850.000000,8880.000000,7636.199707,7330000
2019-07-17,8880.000000,8980.000000,8880.000000,8980.000000,7722.192383,7233000
2019-07-18,8980.000000,9150.000000,8955.000000,9150.000000,7868.380859,10264000
2019-07-19,9160.000000,9160.000000,9100.000000,9160.000000,7876.980957,6700500
2019-07-22,9160.000000,9160.000000,9010.000000,9055.000000,7786.687500,4966500
2019-07-23,9140.000000,9160.000000,9100.000000,9110.000000,7833.984375,8086000
2019-07-24,9115.000000,9130.000000,9085.000000,9085.000000,7812.484863,7682000
2019-07-25,9085.000000,9105.000000,8990.000000,8990.000000,7730.792480,12683000
2019-07-26,9000.000000,9000.000000,8520.000000,8960.000000,7704.995117,20596500
2019-07-29,8960.000000,8965.000000,8620.000000,8640.000000,7429.815918,30262500
2019-07-30,8780.000000,8780.000000,8525.000000,8610.000000,7404.017090,25277500
2019-07-31,8600.000000,8735.000000,8535.000000,8720.000000,7498.609863,25767500
2019-08-01,8720.000000,9170.000000,8700.000000,9110.000000,7833.984375,42201500
2019-08-02,8950.000000,9105.000000,8825.000000,9000.000000,7739.390137,17366500
2019-08-05,8805.000000,8950.000000,8755.000000,8765.000000,7537.306641,11157500
2019-08-06,8760.000000,8950.000000,8640.000000,8865.000000,7623.300293,16009500
2019-08-07,8865.000000,9010.000000,8865.000000,8965.000000,7709.292969,11356000
2019-08-08,8995.000000,9010.000000,8895.000000,8930.000000,7679.194824,13177000
2019-08-09,8995.000000,9010.000000,8965.000000,8965.000000,7709.292969,8400000
2019-08-12,9000.000000,9000.000000,8880.000000,8995.000000,7735.091797,4298500
2019-08-13,8995.000000,8995.000000,8820.000000,8855.000000,7614.701660,11396000
2019-08-14,8940.000000,8995.000000,8795.000000,8980.000000,7722.192383,7387500
2019-08-15,8820.000000,8940.000000,8800.000000,8940.000000,7687.794434,10298000
2019-08-16,8990.000000,9000.000000,8880.000000,8995.000000,7735.091797,6083000
2019-08-19,9020.000000,9020.000000,8885.000000,8900.000000,7653.398438,6630500
2019-08-20,9000.000000,9050.000000,8995.000000,9035.000000,7769.488770,11163000
2019-08-21,9040.000000,9045.000000,8960.000000,8975.000000,7717.892578,9075500
2019-08-22,9000.000000,9060.000000,8995.000000,9060.000000,7790.987305,7765500
2019-08-23,9060.000000,9200.000000,9030.000000,9165.000000,7881.279785,9615000
2019-08-26,9000.000000,9180.000000,8930.000000,9175.000000,7889.878418,7562500
2019-08-27,9200.000000,9510.000000,9190.000000,9455.000000,8130.659668,30809500
2019-08-28,9455.000000,9615.000000,9450.000000,9575.000000,8233.852539,17452000
2019-08-29,9600.000000,9615.000000,9510.000000,9570.000000,8229.552734,11929000
2019-08-30,9595.000000,9795.000000,9465.000000,9770.000000,8401.538086,18651000
2019-09-02,9745.000000,9745.000000,9580.000000,9590.000000,8246.751953,7859000
2019-09-03,9590.000000,9695.000000,9470.000000,9495.000000,8165.057617,8994500
2019-09-04,9465.000000,9600.000000,9405.000000,9515.000000,8182.256348,6995500
2019-09-05,9515.000000,9615.000000,9445.000000,9605.000000,8259.650391,10878500
2019-09-06,9555.000000,9555.000000,9410.000000,9410.000000,8091.963379,6405500
2019-09-09,9505.000000,9565.000000,9425.000000,9540.000000,8203.754883,5419000
2019-09-10,9525.000000,9530.000000,9440.000000,9530.000000,8195.154297,7449000
2019-09-11,9480.000000,9480.000000,9270.000000,9325.000000,8018.868164,15294000
2019-09-12,9370.000000,9380.000000,9180.000000,9215.000000,7924.276367,7347000
2019-09-13,9215.000000,9320.000000,9215.000000,9320.000000,8014.568848,4853500
2019-09-16,9325.000000,9390.000000,9260.000000,9390.000000,8074.766113,9070000
2019-09-17,9420.000000,9420.000000,9350.000000,9390.000000,8074.766113,13025000
2019-09-18,9345.000000,9390.000000,9310.000000,9335.000000,8027.469238,8172500
2019-09-19,9385.000000,9385.000000,9310.000000,9315.000000,8010.269531,5096000
2019-09-20,9315.000000,9340.000000,9230.000000,9230.000000,7937.175293,17498000
2019-09-23,9390.000000,9460.000000,9320.000000,9460.000000,8134.959961,7890500
2019-09-24,9460.000000,9460.000000,9280.000000,9455.000000,8130.659668,7827500
2019-09-25,9450.000000,9450.000000,9300.000000,9400.000000,8083.365234,7335500
2019-09-26,9400.000000,9400.000000,9335.000000,9350.000000,8040.366699,8141500
2019-09-27,9350.000000,9440.000000,9345.000000,9400.000000,8083.365234,4740000
2019-09-30,9350.000000,9350.000000,9240.000000,9300.000000,7997.372070,16251500
2019-10-01,9325.000000,9330.000000,9225.000000,9240.000000,7945.775879,4559000
2019-10-02,9240.000000,9330.000000,9090.000000,9090.000000,7816.784668,11275500
2019-10-03,9080.000000,9100.000000,8955.000000,9015.000000,7752.289551,4972500
2019-10-04,9100.000000,9190.000000,9015.000000,9085.000000,7812.484863,3978500
2019-10-07,9085.000000,9090.000000,8800.000000,8800.000000,7567.404785,9297000
2019-10-08,8820.000000,9000.000000,8820.000000,8945.000000,7692.094727,7417000
2019-10-09,8840.000000,8905.000000,8840.000000,8840.000000,7601.801270,3110000
2019-10-10,8870.000000,8895.000000,8775.000000,8775.000000,7545.906250,4056500
2019-10-11,8780.000000,8835.000000,8780.000000,8835.000000,7597.500977,3231000
2019-10-14,8840.000000,8945.000000,8820.000000,8900.000000,7653.398438,5184000
2019-10-15,8900.000000,8995.000000,8880.000000,8950.000000,7696.394531,7670000
2019-10-16,8970.000000,9120.000000,8970.000000,9120.000000,7842.582520,9784500
2019-10-17,9120.000000,9200.000000,8950.000000,8950.000000,7696.394531,13035500
2019-10-18,8950.000000,8950.000000,8540.000000,8625.000000,7416.916504,21716000
2019-10-21,8625.000000,8700.000000,8625.000000,8685.000000,7468.511719,6865500
2019-10-22,8685.000000,8795.000000,8680.000000,8790.000000,7558.805176,12824000
2019-10-23,8790.000000,8865.000000,8705.000000,8855.000000,7614.701660,7454000
2019-10-24,8860.000000,8865.000000,8800.000000,8855.000000,7614.701660,12462500
2019-10-25,8855.000000,8855.000000,8605.000000,8630.000000,7421.214355,16448000
2019-10-28,8640.000000,8750.000000,8640.000000,8700.000000,7481.410156,7270000
2019-10-29,8700.000000,8720.000000,8660.000000,8715.000000,7494.310547,10711000
2019-10-30,8850.000000,8850.000000,8620.000000,8720.000000,7498.609863,10075500
2019-10-31,8780.000000,8810.000000,8700.000000,8745.000000,7520.108398,10841500
2019-11-01,8650.000000,8740.000000,8650.000000,8740.000000,7515.809570,5072500
2019-11-04,8745.000000,8765.000000,8605.000000,8605.000000,7399.718262,6687500
2019-11-05,8680.000000,8770.000000,8620.000000,8770.000000,7541.605957,8690500
2019-11-06,8770.000000,8770.000000,8655.000000,8690.000000,7472.811523,6230500
2019-11-07,8760.000000,8760.000000,8620.000000,8670.000000,7455.613770,8469000
2019-11-08,8660.000000,8665.000000,8615.000000,8630.000000,7421.214355,5199500
2019-11-11,8640.000000,8655.000000,8595.000000,8655.000000,7442.714355,5530500
2019-11-12,8655.000000,8655.000000,8560.000000,8640.000000,7429.815918,7759000
2019-11-13,8630.000000,8630.000000,8460.000000,8465.000000,7279.327148,9261000
2019-11-14,8470.000000,8560.000000,8470.000000,8560.000000,7361.020020,5768500
2019-11-15,8515.000000,8515.000000,8440.000000,8445.000000,7262.128418,9221000
2019-11-18,8445.000000,8455.000000,8400.000000,8430.000000,7249.230469,7779500
2019-11-19,8430.000000,8560.000000,8420.000000,8560.000000,7361.020020,6868000
2019-11-20,8530.000000,8540.000000,8425.000000,8510.000000,7318.023438,7245000
2019-11-21,8500.000000,8500.000000,8400.000000,8405.000000,7227.730469,11587500
2019-11-22,8405.000000,8475.000000,8400.000000,8430.000000,7249.230469,6406500
2019-11-25,8420.000000,8445.000000,8355.000000,8415.000000,7236.330078,8773500
2019-11-26,8460.000000,8460.000000,8300.000000,8300.000000,7137.437988,34735000
2019-11-27,8300.000000,8400.000000,8200.000000,8200.000000,7051.444336,8223000
2019-11-28,8200.000000,8430.000000,8200.000000,8360.000000,7189.034180,9734000
2019-11-29,8330.000000,8470.000000,8325.000000,8360.000000,7189.034180,10553000
2019-12-02,8360.000000,8570.000000,8360.000000,8570.000000,7369.620117,9898000
2019-12-03,8530.000000,8560.000000,8420.000000,8535.000000,7413.921387,6575000
2019-12-04,8520.000000,8520.000000,8390.000000,8400.000000,7296.653320,8455000
2019-12-05,8400.000000,8500.000000,8400.000000,8430.000000,7322.713379,5020000
2019-12-06,8420.000000,8460.000000,8400.000000,8450.000000,7340.085449,6634500
2019-12-09,8450.000000,8470.000000,8420.000000,8455.000000,7344.428223,6782000
2019-12-10,8455.000000,8465.000000,8415.000000,8435.000000,7327.056641,10179000
2019-12-11,8500.000000,8500.000000,8365.000000,8420.000000,7314.026367,8613500
2019-12-12,8350.000000,8420.000000,8200.000000,8200.000000,7122.922852,13365500
2019-12-13,8280.000000,8300.000000,8200.000000,8245.000000,7162.013184,12891500
2019-12-16,8250.000000,8275.000000,8180.000000,8180.000000,7105.550781,12503000
2019-12-17,8180.000000,8225.000000,8180.000000,8195.000000,7118.580078,10837000
2019-12-18,8195.000000,8205.000000,8120.000000,8185.000000,7109.892578,15872500
2019-12-19,8185.000000,8210.000000,8110.000000,8140.000000,7070.804199,14785500
2019-12-20,8140.000000,8325.000000,8070.000000,8325.000000,7231.505371,19230000
2019-12-23,8325.000000,8335.000000,8180.000000,8330.000000,7235.848145,11073000
2019-12-26,8330.000000,8500.000000,8330.000000,8490.000000,7374.832031,9169000
2019-12-27,8500.000000,8580.000000,8500.000000,8560.000000,7435.636719,7352500
2019-12-30,8560.000000,8595.000000,8400.000000,8400.000000,7296.653320,13919000
2020-01-02,8500.000000,8700.000000,8500.000000,8550.000000,7426.951172,11059800
2020-01-03,8675.000000,8675.000000,8550.000000,8575.000000,7448.666504,8071700
2020-01-06,8575.000000,8600.000000,8350.000000,8475.000000,7361.801758,7913300
2020-01-07,8475.000000,8500.000000,8400.000000,8450.000000,7340.085449,5793000
2020-01-08,8450.000000,8450.000000,8275.000000,8325.000000,7231.505371,8261400
2020-01-09,8350.000000,8425.000000,8250.000000,8350.000000,7253.221191,9224300
2020-01-10,8400.000000,8400.000000,8250.000000,8250.000000,7166.355957,14849800
2020-01-13,8275.000000,8400.000000,8275.000000,8400.000000,7296.653320,8904800
2020-01-14,8400.000000,8500.000000,8300.000000,8475.000000,7361.801758,11761100
2020-01-15,8475.000000,8525.000000,8350.000000,8475.000000,7361.801758,14965200
2020-01-16,8475.000000,8475.000000,8350.000000,8425.000000,7318.370117,9151100
2020-01-17,8425.000000,8425.000000,8350.000000,8400.000000,7296.653320,5501800
2020-01-20,8400.000000,8425.000000,8325.000000,8325.000000,7231.505371,5343800
2020-01-21,8325.000000,8375.000000,8300.000000,8325.000000,7231.505371,5211000
2020-01-22,8375.000000,8375.000000,8225.000000,8300.000000,7209.788086,4975800
2020-01-23,8300.000000,8375.000000,8275.000000,8325.000000,7231.505371,3400500
2020-01-24,8325.000000,8325.000000,8150.000000,8175.000000,7101.207520,7927900
2020-01-27,8175.000000,8300.000000,8075.000000,8275.000000,7188.072754,7078300
2020-01-28,8275.000000,8300.000000,8100.000000,8250.000000,7166.355957,8825000
2020-01-29,8250.000000,8300.000000,8225.000000,8250.000000,7166.355957,4723100
2020-01-30,8250.000000,8250.000000,8150.000000,8225.000000,7144.640137,4297800
2020-01-31,8225.000000,8225.000000,7950.000000,7950.000000,6905.761719,17743300
2020-02-03,7950.000000,8075.000000,7800.000000,7850.000000,6818.896973,8731500
2020-02-04,7850.000000,7950.000000,7850.000000,7875.000000,6840.612305,8182500
2020-02-05,7900.000000,8100.000000,7850.000000,8100.000000,7036.058594,7284300
2020-02-06,8100.000000,8100.000000,7950.000000,7950.000000,6905.761719,10884300
2020-02-07,7950.000000,7975.000000,7900.000000,7900.000000,6862.329102,11461800
2020-02-10,7900.000000,7925.000000,7800.000000,7875.000000,6840.612305,6277000
2020-02-11,7850.000000,7875.000000,7825.000000,7850.000000,6818.896973,5773900
2020-02-12,7825.000000,7850.000000,7575.000000,7600.000000,6601.733887,17269400
2020-02-13,7575.000000,7600.000000,7350.000000,7400.000000,6428.003418,13678700
2020-02-14,7400.000000,7625.000000,7300.000000,7475.000000,6493.153320,8792800
2020-02-17,7475.000000,7500.000000,7325.000000,7400.000000,6428.003418,8267100
2020-02-18,7350.000000,7475.000000,7325.000000,7400.000000,6428.003418,11377400
2020-02-19,7400.000000,7500.000000,7375.000000,7475.000000,6493.153320,7178400
2020-02-20,7500.000000,7700.000000,7475.000000,7650.000000,6645.166992,11991000
2020-02-21,7650.000000,7650.000000,7475.000000,7500.000000,6514.869141,9864100
2020-02-24,7400.000000,7425.000000,7225.000000,7225.000000,6275.990234,11614600
2020-02-25,7150.000000,7350.000000,7075.000000,7300.000000,6341.139160,14739700
2020-02-26,7250.000000,7375.000000,7200.000000,7300.000000,6341.139160,10567900
2020-02-27,7300.000000,7300.000000,7025.000000,7150.000000,6210.841797,13251400
2020-02-28,7075.000000,7075.000000,6725.000000,6825.000000,5928.530762,34476300
2020-03-02,6825.000000,7200.000000,6800.000000,6900.000000,5993.679688,20747600
2020-03-03,7100.000000,7200.000000,6950.000000,7125.000000,6189.125977,27945100
2020-03-04,7125.000000,7450.000000,7100.000000,7425.000000,6449.720703,16142200
2020-03-05,7475.000000,7600.000000,7375.000000,7400.000000,6428.003418,12512400
2020-03-06,7375.000000,7475.000000,7225.000000,7450.000000,6471.436523,10982200
2020-03-09,7000.000000,7200.000000,6900.000000,7025.000000,6102.261230,21278700
2020-03-10,7025.000000,7375.000000,7025.000000,7100.000000,6167.408691,14816900
2020-03-11,7100.000000,7450.000000,7075.000000,7300.000000,6341.139160,19638900
2020-03-12,7225.000000,7450.000000,7000.000000,7225.000000,6275.990234,20637800
2020-03-13,7225.000000,7225.000000,7225.000000,7225.000000,6275.990234,0
2020-03-16,7475.000000,7500.000000,6975.000000,6975.000000,6058.828125,18254300
2020-03-17,6975.000000,7175.000000,6500.000000,6500.000000,5646.220215,29370900
2020-03-18,6650.000000,6650.000000,6050.000000,6050.000000,5255.328125,34350500
2020-03-19,6050.000000,6150.000000,5650.000000,5650.000000,4907.868164,13743300
2020-03-20,5475.000000,6475.000000,5275.000000,6225.000000,5407.341309,45224600
2020-03-23,6125.000000,6225.000000,5800.000000,5800.000000,5038.165527,16961000
2020-03-24,5900.000000,6100.000000,5575.000000,5675.000000,4929.583984,19279500
2020-03-26,5825.000000,6800.000000,5825.000000,6775.000000,5885.098633,29296900
2020-03-27,7000.000000,7725.000000,6500.000000,6800.000000,5906.814453,30521200
2020-03-30,6775.000000,6800.000000,6325.000000,6425.000000,5581.071289,18135300
2020-03-31,6600.000000,7250.000000,6600.000000,7250.000000,6297.706543,27011000
2020-04-01,7250.000000,7475.000000,7000.000000,7150.000000,6210.841797,13801800
2020-04-02,7150.000000,7225.000000,6925.000000,7225.000000,6275.990234,11148700
2020-04-03,7225.000000,7250.000000,6925.000000,7100.000000,6167.408691,18556300
2020-04-06,7125.000000,7300.000000,7100.000000,7300.000000,6341.139160,8882300
2020-04-07,7350.000000,7600.000000,7050.000000,7275.000000,6319.422852,11884600
2020-04-08,7250.000000,7250.000000,6800.000000,7125.000000,6189.125977,14428900
2020-04-09,7000.000000,7250.000000,6900.000000,7250.000000,6297.706543,8617000
2020-04-13,7250.000000,7250.000000,7050.000000,7100.000000,6167.408691,4282500
2020-04-14,7100.000000,7150.000000,7025.000000,7150.000000,6210.841797,6534300
2020-04-15,7150.000000,7200.000000,6925.000000,6975.000000,6058.828125,11877300
2020-04-16,6975.000000,6975.000000,6600.000000,6650.000000,5776.517090,17260700
2020-04-17,6800.000000,6950.000000,6800.000000,6875.000000,5971.962891,11696600
2020-04-20,6900.000000,7075.000000,6875.000000,7000.000000,6080.544434,13853300
2020-04-21,7000.000000,7075.000000,6850.000000,6925.000000,6015.395020,10394700
2020-04-22,7000.000000,7150.000000,6800.000000,7100.000000,6167.408691,10220900
2020-04-23,7100.000000,7700.000000,7050.000000,7500.000000,6514.869141,26530100
2020-04-24,7400.000000,7700.000000,7350.000000,7500.000000,6514.869141,28075100
2020-04-27,7500.000000,7725.000000,7425.000000,7500.000000,6514.869141,9643200
2020-04-28,7525.000000,7925.000000,7525.000000,7850.000000,6818.896973,21296700
2020-04-29,7900.000000,8025.000000,7650.000000,8000.000000,6949.193848,16761500
2020-04-30,8000.000000,8450.000000,8000.000000,8275.000000,7188.072754,28226900
2020-05-04,8250.000000,8250.000000,7850.000000,7925.000000,6884.044922,17119000
2020-05-05,8000.000000,8300.000000,7975.000000,8300.000000,7209.788086,18737600
2020-05-06,8300.000000,8325.000000,8050.000000,8100.000000,7036.058594,11498100
2020-05-08,8125.000000,8200.000000,7925.000000,8050.000000,6992.625977,11108900
2020-05-11,8050.000000,8250.000000,8050.000000,8075.000000,7014.342285,8239200
2020-05-12,8100.000000,8225.000000,8025.000000,8175.000000,7101.207520,11132700
2020-05-13,8175.000000,8250.000000,8050.000000,8250.000000,7166.355957,9910100
2020-05-14,8225.000000,8300.000000,8125.000000,8300.000000,7209.788086,11861700
2020-05-15,8300.000000,8600.000000,8275.000000,8575.000000,7448.666504,23052700
2020-05-18,8800.000000,8800.000000,8325.000000,8475.000000,7361.801758,13193900
2020-05-19,8425.000000,8575.000000,8250.000000,8250.000000,7166.355957,12088400
2020-05-20,8250.000000,8350.000000,8000.000000,8050.000000,6992.625977,16948600
2020-05-26,8050.000000,8275.000000,8050.000000,8150.000000,7079.490723,27690800
2020-05-27,8000.000000,8250.000000,8000.000000,8200.000000,7122.922852,15919300
2020-05-28,8200.000000,8300.000000,8000.000000,8025.000000,6970.910156,27680500
2020-05-29,8050.000000,8125.000000,7750.000000,7750.000000,6732.031250,90601000
2020-06-02,7850.000000,8200.000000,7800.000000,8100.000000,7036.058594,27780700
2020-06-03,8200.000000,8450.000000,8125.000000,8225.000000,7144.640137,23576100
2020-06-04,8250.000000,8325.000000,8100.000000,8175.000000,7101.207520,16634700
2020-06-05,8175.000000,8200.000000,7975.000000,8050.000000,6992.625977,18066100
2020-06-08,8100.000000,8225.000000,8025.000000,8200.000000,7122.922852,12675400
2020-06-09,8250.000000,8475.000000,8200.000000,8300.000000,7209.788086,26608700
2020-06-10,8475.000000,8475.000000,8150.000000,8200.000000,7122.922852,15919600
2020-06-11,8200.000000,8300.000000,8100.000000,8200.000000,7122.922852,19429200
2020-06-12,8200.000000,8200.000000,8000.000000,8200.000000,7122.922852,10835600
2020-06-15,8200.000000,8300.000000,8175.000000,8275.000000,7188.072754,14159100
2020-06-16,8325.000000,8400.000000,8250.000000,8275.000000,7188.072754,12197800
2020-06-17,8275.000000,8325.000000,8150.000000,8275.000000,7188.072754,10800100
2020-06-18,8225.000000,8225.000000,8050.000000,8050.000000,6992.625977,15200400
2020-06-19,8100.000000,8150.000000,8050.000000,8050.000000,6992.625977,12756000
2020-06-22,8150.000000,8150.000000,8025.000000,8050.000000,6992.625977,11487400
2020-06-23,8050.000000,8100.000000,8000.000000,8000.000000,6949.193848,5947400
2020-06-24,8050.000000,8125.000000,8000.000000,8075.000000,7014.342285,10739900
2020-06-25,8050.000000,8100.000000,7900.000000,7900.000000,6862.329102,13066500
2020-06-26,8025.000000,8025.000000,7825.000000,7900.000000,6862.329102,15566700
2020-06-29,7925.000000,7950.000000,7800.000000,7925.000000,6884.044922,11377500
2020-06-30,7925.000000,8000.000000,7850.000000,7900.000000,6862.329102,10394200
2020-07-01,7925.000000,7950.000000,7750.000000,7800.000000,6775.463867,10729600
2020-07-02,7800.000000,8050.000000,7800.000000,8050.000000,6992.625977,15082500
2020-07-03,8000.000000,8075.000000,7900.000000,7900.000000,6862.329102,8394200
2020-07-06,7950.000000,8000.000000,7875.000000,7900.000000,6862.329102,17782600
2020-07-07,7925.000000,8000.000000,7850.000000,7925.000000,6884.044922,14181500
2020-07-08,7925.000000,8150.000000,7900.000000,8100.000000,7036.058594,19068800
2020-07-09,8100.000000,8175.000000,7975.000000,7975.000000,6927.477051,12857400
2020-07-10,7950.000000,8000.000000,7925.000000,7925.000000,6884.044922,9371900
2020-07-13,7950.000000,8050.000000,7925.000000,8025.000000,6970.910156,7824700
2020-07-14,8025.000000,8100.000000,8000.000000,8075.000000,7014.342285,6440700
2020-07-15,8100.000000,8125.000000,8050.000000,8050.000000,6992.625977,10766900
2020-07-16,8050.000000,8150.000000,8050.000000,8100.000000,7036.058594,10655000
2020-07-17,8100.000000,8125.000000,7900.000000,8125.000000,7057.774902,5335500
2020-07-20,8125.000000,8150.000000,8025.000000,8125.000000,7057.774902,9056400
2020-07-21,8125.000000,8125.000000,8000.000000,8000.000000,6949.193848,12476400
2020-07-22,8100.000000,8200.000000,8000.000000,8000.000000,6949.193848,10728700
2020-07-23,8025.000000,8075.000000,7975.000000,8050.000000,6992.625977,18413300
2020-07-24,8075.000000,8100.000000,8000.000000,8050.000000,6992.625977,12211100
2020-07-27,8100.000000,8100.000000,8000.000000,8075.000000,7014.342285,6391600
2020-07-28,8075.000000,8150.000000,8075.000000,8150.000000,7079.490723,16665100
2020-07-29,8150.000000,8300.000000,8125.000000,8250.000000,7166.355957,18793500
2020-07-30,8250.000000,8400.000000,8200.000000,8400.000000,7296.653320,19708600
2020-08-03,8400.000000,8450.000000,8100.000000,8250.000000,7166.355957,19125400
2020-08-04,8350.000000,8350.000000,8150.000000,8225.000000,7144.640137,13251900
2020-08-05,8225.000000,8250.000000,8100.000000,8250.000000,7260.813477,10465900
2020-08-06,8275.000000,8300.000000,8150.000000,8175.000000,7194.805664,12406300
2020-08-07,8175.000000,8225.000000,8075.000000,8125.000000,7150.800781,8987900
2020-08-10,8125.000000,8200.000000,8100.000000,8100.000000,7128.797852,7982000
2020-08-11,8125.000000,8150.000000,8050.000000,8050.000000,7084.793457,16657800
2020-08-12,8075.000000,8125.000000,8025.000000,8050.000000,7084.793457,11451200
2020-08-13,8075.000000,8175.000000,8050.000000,8175.000000,7194.805664,11271500
2020-08-14,8175.000000,8250.000000,8150.000000,8200.000000,7216.807129,13065900
2020-08-18,8225.000000,8250.000000,8175.000000,8225.000000,7238.810547,12267900
2020-08-19,8225.000000,8275.000000,8200.000000,8200.000000,7216.807129,9945900
2020-08-24,8225.000000,8275.000000,8175.000000,8175.000000,7194.805664,8029000
2020-08-25,8175.000000,8250.000000,8175.000000,8200.000000,7216.807129,11597200
2020-08-26,8200.000000,8250.000000,8200.000000,8200.000000,7216.807129,14121900
2020-08-27,8200.000000,8250.000000,8175.000000,8250.000000,7260.813477,11343100
2020-08-28,8250.000000,8275.000000,8200.000000,8250.000000,7260.813477,13210800
2020-08-31,8275.000000,8275.000000,8150.000000,8225.000000,7238.810547,17339800
